Time of Day,Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit2,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level,Temperature_Band,Temperature_x_Humidity,CO2_sum,co2_ratio,MetalOxideSensor_sum,avg_metal_oxide,mos_variance,time_index,is_daytime,hvac_active,Session_ID_Bands,Temperature_session_lag1,Temperature_session_lag2,Temperature_session_lag3,Temperature_session_roll_mean_3,Temperature_session_roll_std_3,Temperature_session_roll_mean_5,Temperature_session_roll_std_5,Temperature_session_roll_mean_10,Temperature_session_roll_std_10,Humidity_session_lag1,Humidity_session_lag2,Humidity_session_lag3,Humidity_session_roll_mean_3,Humidity_session_roll_std_3,Humidity_session_roll_mean_5,Humidity_session_roll_std_5,Humidity_session_roll_mean_10,Humidity_session_roll_std_10,CO2_InfraredSensor_session_lag1,CO2_InfraredSensor_session_lag2,CO2_InfraredSensor_session_lag3,CO2_InfraredSensor_session_roll_mean_3,CO2_InfraredSensor_session_roll_std_3,CO2_InfraredSensor_session_roll_mean_5,CO2_InfraredSensor_session_roll_std_5,CO2_InfraredSensor_session_roll_mean_10,CO2_InfraredSensor_session_roll_std_10,MetalOxideSensor_Unit1_session_lag1,MetalOxideSensor_Unit1_session_lag2,MetalOxideSensor_Unit1_session_lag3,MetalOxideSensor_Unit1_session_roll_mean_3,MetalOxideSensor_Unit1_session_roll_std_3,MetalOxideSensor_Unit1_session_roll_mean_5,MetalOxideSensor_Unit1_session_roll_std_5,MetalOxideSensor_Unit1_session_roll_mean_10,MetalOxideSensor_Unit1_session_roll_std_10,MetalOxideSensor_Unit2_session_lag1,MetalOxideSensor_Unit2_session_lag2,MetalOxideSensor_Unit2_session_lag3,MetalOxideSensor_Unit2_session_roll_mean_3,MetalOxideSensor_Unit2_session_roll_std_3,MetalOxideSensor_Unit2_session_roll_mean_5,MetalOxideSensor_Unit2_session_roll_std_5,MetalOxideSensor_Unit2_session_roll_mean_10,MetalOxideSensor_Unit2_session_roll_std_10,avg_metal_oxide_session_lag1,avg_metal_oxide_session_lag2,avg_metal_oxide_session_lag3,avg_metal_oxide_session_roll_mean_3,avg_metal_oxide_session_roll_std_3,avg_metal_oxide_session_roll_mean_5,avg_metal_oxide_session_roll_std_5,avg_metal_oxide_session_roll_mean_10,avg_metal_oxide_session_roll_std_10,co2_ratio_session_lag1,co2_ratio_session_lag2,co2_ratio_session_lag3,co2_ratio_session_roll_mean_3,co2_ratio_session_roll_std_3,co2_ratio_session_roll_mean_5,co2_ratio_session_roll_std_5,co2_ratio_session_roll_mean_10,co2_ratio_session_roll_std_10,HVAC_prev_session,HVAC_changed_session,time_since_last_change_session
morning,16.19,44.39,522.16,602.33,589.45,793.26,764.064,718.49,low,2679,cooling_active,bright,Low Activity,16-18,718.6741000000001,1124.49,0.8669002027677515,2865.264,716.316,89.99992383700479,4277,1,1,2000-3000,16.14,16.19,16.47,16.266666666666666,0.17785762095940935,16.43,0.26353367906227965,16.646,0.2904861824981731,44.42,44.13,44.3,44.28333333333333,0.14571661996143007,44.432,0.3238363784382259,47.739,3.4942697536268135,524.75,525.77,530.59,527.0366666666667,3.1192520470933456,531.626,8.38308296511681,549.641,19.949234711024467,569.02,593.53,577.59,580.0466666666666,12.438305082819308,569.194,17.318037706391134,532.651,40.36637914843866,598.14,790.53,782.09,723.5866666666667,108.72192986391164,742.142,81.26414504564721,759.136,73.97001407477379,656.824,708.1500000000001,703.4,689.4580000000001,28.361489594167153,689.1503,20.248790283620703,674.55845,25.172350036465097,0.8669684589241686,0.8770434361829528,0.8843608832368938,0.8761242594480051,0.008732569511386248,0.8872299588127384,0.018298289857480384,0.9318280520586579,0.04912745651091836,heating_active,1,0
afternoon,14.97,45.04,518.71,604.87,587.47,782.03,745.51,692.0,extremely low,2679,off,,Moderate Activity,14-16,674.2488,1123.58,0.8575561676764327,2807.01,701.7525,84.68529363669545,4648,1,0,2000-3000,16.19,16.14,16.19,16.173333333333332,0.028867513459614615,16.316,0.2009477544042337,16.57,0.30133038346662416,44.39,44.42,44.13,44.31333333333333,0.15947831618432598,44.314,0.11326958991711701,47.08200000000001,3.438568177470265,522.16,524.75,525.77,524.2266666666666,1.861030180649857,526.9159999999999,3.918862079742308,544.858,20.259703738099216,589.45,569.02,593.53,583.9999999999999,13.132475014252064,576.872,15.703207315704063,542.196,41.48113016782386,793.26,598.14,790.53,727.31,111.87282914094905,748.76,84.38675340359994,765.039,74.11683816035936,716.316,656.824,708.1500000000001,693.7633333333333,32.24990929186301,695.458,23.237752214877727,681.79675,25.786882502166545,0.8669002027677515,0.8669684589241686,0.8770434361829528,0.8703040326249577,0.005836594466300143,0.8775441985025804,0.011112858604065318,0.9200623006505243,0.04918495914147949,cooling_active,1,0
evening,21.43,45.34,563.92,584.74,453.45,722.8,827.65,595.2,medium,2679,off,very_bright,High Activity,20-22,971.6362,1148.6599999999999,0.9643944300639695,2599.1000000000004,649.7750000000001,161.7550643205131,4706,0,0,2000-3000,14.97,16.19,16.14,15.766666666666667,0.6903863652574111,15.992,0.5859351499953852,16.378,0.5682487718128538,45.04,44.39,44.42,44.61666666666667,0.3669241520165044,44.456,0.3454417461743483,46.487,3.193236080634616,518.71,522.16,524.75,521.8733333333333,3.030187012922454,524.396,4.4076388236842226,539.606,19.455078857032102,587.47,589.45,569.02,581.9799999999999,11.267266749303303,583.412,9.95394494660173,551.5939999999999,39.833534225434136,782.03,793.26,598.14,724.4766666666668,109.55474993505901,749.21,84.59925620240395,768.557,73.9923737887149,701.7525,716.316,656.824,691.6308333333333,31.01065329984824,697.2885,23.316686230038254,687.385,23.045570783172366,0.8575561676764327,0.8669002027677515,0.8669684589241686,0.8638082764561176,0.005414592585844413,0.8705658297576399,0.010342776357268102,0.9082967908240935,0.04859558498896321,off,0,1
morning,16.27,44.17,524.28,602.85,566.7,790.94,748.156,690.93,low,2679,heating_active,very_bright,Low Activity,16-18,718.6459,1127.13,0.8696690704658387,2796.726,699.1815,97.36111315954982,4729,1,1,2000-3000,21.43,14.97,16.19,17.53,3.4321421881967558,16.984,2.5395038885577796,16.84,1.7031930796791064,45.34,45.04,44.39,44.92333333333334,0.48562674281085383,44.664,0.504509662940136,45.897000000000006,2.728744318465108,563.92,518.71,522.16,534.93,25.165267731537874,531.062,18.56954684422945,539.245,18.905080005120443,453.45,587.47,589.45,543.4566666666667,77.95434646851521,558.5840000000001,59.51974865538324,546.552,48.74062982313114,722.8,782.03,793.26,766.0300000000001,37.85700595662488,737.3520000000001,82.97811380117044,765.308,75.34068707470688,649.7750000000001,701.7525,716.316,689.2811666666666,34.97966247097562,686.5635,30.901964144695594,684.0074999999999,25.96068567618668,0.9643944300639695,0.8575561676764327,0.8669002027677515,0.8962836001693847,0.05917044540684048,0.8865725391230551,0.04404634236378504,0.906705383983412,0.04617564444180617,off,1,0
afternoon,15.58,46.03,524.81,596.85,545.31,768.34,742.44,666.61,low,2679,eco_mode,moderate,Moderate Activity,14-16,717.1474000000001,1121.6599999999999,0.8792996550568825,2722.7000000000003,680.6750000000001,100.0359517040416,4885,1,1,2000-3000,16.27,21.43,14.97,17.55666666666667,3.4168016233509007,17.0,2.5334956088377347,16.787,1.7127953111151115,44.17,45.34,45.04,44.85,0.6077005841693219,44.672000000000004,0.49413560891719654,45.195,2.0290405504956293,524.28,563.92,518.71,535.6366666666667,24.651905267814815,530.7639999999999,18.68728524960307,534.8779999999999,16.417760572691837,566.7,453.45,587.47,535.8733333333333,72.13218860767577,553.2180000000001,56.725388231373074,553.3430000000001,46.00047996126356,790.94,722.8,782.03,765.2566666666667,37.037459866104044,737.434,83.04397919175112,754.232,59.547755028119234,699.1815,649.7750000000001,701.7525,683.5696666666668,29.295257834389705,684.7698,29.56719337077923,685.48015,26.402815183496525,0.8696690704658387,0.9643944300639695,0.8575561676764327,0.8972065560687469,0.05850075565746948,0.8850976659796321,0.04456559294558845,0.8952441604598738,0.038340259806956115,heating_active,1,0
morning,17.39,43.019999999999996,569.25,583.51,493.9,743.09,698.246,631.99,low,2679,ventilation_only,dim,Low Activity,16-18,748.1178,1152.76,0.9755616853600424,2567.2259999999997,641.8064999999999,108.65305786002223,4962,1,1,2000-3000,15.58,16.27,21.43,17.76,3.196982952722773,16.887999999999998,2.592705150995787,16.659,1.7540648030598733,46.03,44.17,45.34,45.18000000000001,0.9402659198332068,44.994,0.7481510542664174,44.713,0.6189605982793029,524.81,524.28,563.92,537.67,22.734711346308963,530.776,18.68247654889557,531.201,13.658738716783203,545.31,566.7,453.45,521.82,60.168311427195505,548.476,56.06130376650193,558.8349999999999,40.61229377362841,768.34,790.94,722.8,760.6933333333333,34.70761491853442,771.4739999999999,28.913510336864423,756.808,59.54487099845153,680.6750000000001,699.1815,649.7750000000001,676.5438333333335,24.9609788286309,689.5400000000001,25.587601023250524,689.34515,21.754526991269465,0.8792996550568825,0.8696690704658387,0.9643944300639695,0.9044543851955636,0.052132463724739765,0.887563905206175,0.04364317071706438,0.8873969320094567,0.03154977345978486,eco_mode,1,0
night,18.36,49.12,568.24,586.84,475.28,714.66,688.71,615.63,low,2679,maintenance_mode,very_bright,Moderate Activity,18-20,901.8431999999999,1155.08,0.9683048173807088,2494.28,623.57,107.38338698327595,5018,0,1,2000-3000,17.39,15.58,16.27,16.413333333333334,0.9134732252963669,17.128000000000004,2.567356617223264,16.722,1.7693426274561606,43.019999999999996,46.03,44.17,44.406666666666666,1.5188921401248374,44.72,1.1614000172205825,44.517,0.8068326275560144,569.25,524.81,524.28,539.4466666666666,25.811804147198423,540.194,24.28301525758302,533.5550000000001,17.82897906343657,493.9,545.31,566.7,535.3033333333333,37.41737608830037,529.366,54.875289794223576,553.119,45.55046370052973,743.09,768.34,790.94,767.4566666666666,23.937226934907518,761.4399999999999,28.158392177110766,755.1,59.68252377743803,641.8064999999999,680.6750000000001,699.1815,673.8876666666666,29.283503488881976,674.6381,27.704246211998843,685.0480500000001,26.48635735771422,0.9755616853600424,0.8792996550568825,0.8696690704658387,0.9081768036275878,0.05855534778706447,0.9092962017246332,0.05606706375999435,0.8934202001136068,0.04161799735106428,ventilation_only,1,0
afternoon,19.65,45.15,556.3,588.84,488.85,733.76,697.85,626.78,medium,2679,heating_active,very_bright,Moderate Activity,18-20,887.1974999999999,1145.1399999999999,0.9447388069004502,2547.24,636.81,108.19418745940098,5065,1,1,2000-3000,18.36,17.39,15.58,17.11,1.4109925584495546,17.806,2.2873412513221685,16.898999999999997,1.841722925234266,49.12,43.019999999999996,46.03,46.056666666666665,3.0500874304408487,45.536,2.3088806811959595,44.995999999999995,1.6572078257653216,568.24,569.25,524.81,554.1,25.370910507903275,550.1,23.414904441401987,537.2479999999999,20.87656623532201,475.28,493.9,545.31,504.8299999999999,36.271874779227964,506.928,47.63688455388361,545.17,51.74501672195596,714.66,743.09,768.34,742.0300000000001,26.85569399587281,747.966,31.734276106443374,748.588,60.240501842383686,623.57,641.8064999999999,680.6750000000001,648.6838333333334,29.167079757550674,659.0016,30.497379074685277,678.14505,32.59132251199,0.9683048173807088,0.9755616853600424,0.8792996550568825,0.9410553859325446,0.05360497416479002,0.9314459316654883,0.0522637433378594,0.9010058807115643,0.04786538366737403,maintenance_mode,1,0
night,18.57,48.94,571.1800000000001,579.7,468.24,724.23,678.07,620.47,low,2679,cooling_active,very_bright,Moderate Activity,18-20,908.8158,1150.88,0.985302741098322,2491.01,622.7525,111.41069858112073,5139,0,1,2000-3000,19.65,18.36,17.39,18.466666666666665,1.1337695239039416,17.45,1.6248846112878517,17.217,2.0248514348794693,45.15,49.12,43.019999999999996,45.76333333333333,3.095905898656032,45.498000000000005,2.314469701681126,45.081,1.6392440669745176,556.3,568.24,569.25,564.5966666666667,7.202848973385172,548.5759999999999,22.521465982479697,539.8190000000001,21.53815345948788,488.85,475.28,493.9,486.00999999999993,9.6293976966374,514.008,39.665402682943096,536.2959999999999,53.15734300692151,733.76,714.66,743.09,730.5033333333332,14.49208864633757,750.158,29.886099109786493,743.755,59.18348986180377,636.81,623.57,641.8064999999999,634.0621666666666,9.423662986508852,656.4086,31.992496150270178,671.4860500000001,33.64372118526223,0.9447388069004502,0.9683048173807088,0.9755616853600424,0.9628684365470672,0.01611453184426952,0.9275148070327844,0.04984933237178522,0.9070436730779198,0.04931848662648707,heating_active,1,0
afternoon,20.1,45.3,550.1,587.92,489.98,883.56,552.98,613.12,low,2679,maintenance_mode,moderate,Low Activity,20-22,910.53,1138.02,0.9356715183431905,2539.64,634.91,173.22322438595424,5256,1,1,2000-3000,18.57,19.65,18.36,18.86,0.6921704992269203,17.910000000000004,1.5301143748099557,17.455,2.030589678995869,48.94,45.15,49.12,47.73666666666667,2.2419262551059775,46.452,2.596164478610678,45.562,1.9960505448955501,571.1800000000001,556.3,568.24,565.2400000000001,7.880583734728334,557.956,19.426714338764736,544.3599999999999,22.985405031115807,468.24,488.85,475.28,477.45666666666665,10.47599319078358,494.316,30.301672066076495,523.767,52.93335223551261,724.23,733.76,714.66,724.2166666666667,9.55000698079926,736.816,20.565508260191088,737.125,57.03597816778075,622.7525,636.81,623.57,627.7108333333334,7.890703522708727,641.1228,23.60621170529169,662.9463000000001,34.13785800430695,0.985302741098322,0.9447388069004502,0.9683048173807088,0.9661154551264937,0.020370399350833478,0.9506415411592812,0.04259962053661099,0.9178696035694566,0.05368972373403693,cooling_active,1,0
evening,21.91,45.69,572.65,571.21,475.71,708.99,669.86,583.56,medium,2679,cooling_active,bright,Low Activity,20-22,1001.0679,1143.8600000000001,1.0025209625137497,2438.12,609.53,103.4637356758396,5304,0,1,2000-3000,20.1,18.57,19.65,19.44,0.7863205453249036,18.814,1.0777430120395297,17.851,2.129378887010137,45.3,48.94,45.15,46.46333333333333,2.146167126142166,46.306,2.6458798158646335,45.65,1.9591664894371226,550.1,571.1800000000001,556.3,559.1933333333333,10.833749735589324,563.014,9.283473487868262,546.895,21.957263667811016,489.98,468.24,488.85,482.3566666666666,12.238440804830537,483.25,10.94185084892174,515.863,51.30134632194762,883.56,724.23,733.76,780.5166666666668,89.36527084574419,759.86,69.9583265237239,765.667,50.835078232347584,634.91,622.7525,636.81,631.4908333333333,7.6270146245627055,631.9698,8.431314225851652,660.7549,35.259465810064604,0.9356715183431905,0.985302741098322,0.9447388069004502,0.9552376887806543,0.02642885655099808,0.961915913816543,0.020963004053842202,0.924739909511359,0.050768809888872515,maintenance_mode,1,0
night,19.41,48.05,566.44,579.31,467.32,725.78,681.332,613.76,medium,2679,eco_mode,,Low Activity,18-20,932.6505,1145.75,0.9777839136597266,2488.192,622.048,112.96661071307751,5336,0,1,2000-3000,21.91,20.1,18.57,20.19333333333333,1.6719549435715662,19.718,1.4245595810635705,18.423000000000002,2.386373585356859,45.69,45.3,48.94,46.643333333333324,1.9985077766507076,46.839999999999996,2.009888056584203,45.78,1.9087517736294006,572.65,550.1,571.1800000000001,564.6433333333334,12.616324081656867,563.6940000000001,9.954701401847831,551.944,21.436388170066472,475.71,489.98,468.24,477.97666666666663,11.04582424870789,479.61199999999997,9.435972127981954,504.4889999999999,45.44837277370608,708.99,883.56,724.23,772.2599999999999,96.68935773910124,753.04,73.5707683118776,757.24,52.70316456870084,609.53,634.91,622.7525,622.3975,12.693723596720826,625.5145,10.986101503720464,650.0763,32.635527556636994,1.0025209625137497,0.9356715183431905,0.985302741098322,0.9744984073184207,0.034709685504175615,0.9673077692472842,0.027726307586842063,0.9383019854859587,0.05170687682650097,cooling_active,1,0
afternoon,15.55,46.82,529.89,598.84,537.7,769.63,733.78,642.21,low,2679,cooling_active,,Moderate Activity,14-16,728.051,1128.73,0.8848607292684845,2683.3199999999997,670.8299999999999,103.70927923768438,5368,1,1,2000-3000,19.41,21.91,20.1,20.473333333333333,1.2911364503155367,19.927999999999997,1.2397257761295477,18.867,2.063777819652331,48.05,45.69,45.3,46.346666666666664,1.487962813155392,46.626,1.7460899175013407,46.081,2.013545518620229,566.44,572.65,550.1,563.0633333333334,11.648048477465695,563.3340000000001,9.78021881145571,556.717,18.298417083938155,467.32,475.71,489.98,477.6699999999999,11.456443601747017,478.0200000000001,10.906477433161156,492.474,35.96615266855429,725.78,708.99,883.56,772.7766666666666,96.30776829172832,755.264,72.27721653467275,751.615,52.76509078505943,622.048,609.53,634.91,622.1626666666666,12.690388541462392,625.2101,11.074181123227538,642.10585,28.018989894802033,0.9777839136597266,1.0025209625137497,0.9356715183431905,0.9719921315055556,0.033798973384840794,0.9692035885030877,0.02813262062587358,0.9503247600842881,0.04429180319016358,eco_mode,1,0
night,18.06,49.51,563.06,578.93,501.84,731.83,685.14,627.41,low,2679,eco_mode,bright,High Activity,18-20,894.1505999999999,1141.9899999999998,0.972587357758991,2546.22,636.555,99.447792165873,5468,0,1,2000-3000,15.55,19.41,21.91,18.956666666666667,3.2041431511924348,19.108,2.3385508333153724,18.279,2.08988808844452,46.82,48.05,45.69,46.85333333333333,1.1803530545279175,46.959999999999994,1.5408276996471137,46.229,2.0074109915233955,529.89,566.44,572.65,556.3266666666667,23.104415883838616,558.052,18.111716373661682,553.314,19.903905926000995,537.7,467.32,475.71,493.57666666666665,38.44150664754619,487.78999999999996,29.33834521577601,500.899,35.675683424116066,769.63,725.78,708.99,734.7999999999998,31.31010539745862,762.4379999999999,71.38384390042309,756.298,51.99607288589749,670.8299999999999,622.048,609.53,634.136,32.388459487909664,632.0141,23.482416113978736,644.21135,29.415611466485583,0.8848607292684845,0.9777839136597266,1.0025209625137497,0.955055201813987,0.06203570244994055,0.9572279729766947,0.04733891871901148,0.9423713900047396,0.04843196514426573,cooling_active,1,0
evening,23.26,43.31,575.16,572.43,457.29,714.47,679.91,600.53,medium,2679,cooling_active,very_bright,Low Activity,22-24,1007.3906000000002,1147.59,1.0047691403232375,2452.2,613.05,114.27190380841652,5485,0,1,2000-3000,18.06,15.55,19.41,17.673333333333336,1.9588346875970348,19.006,2.3786613882602174,18.458,1.9720311018507608,49.51,46.82,48.05,48.126666666666665,1.3466377884693317,47.074,1.7330406804226508,46.763,2.1066352845763987,563.06,529.89,566.44,553.13,20.19725971512058,556.428,16.968248878419004,557.192,17.21469578909521,501.84,537.7,467.32,502.28666666666663,35.19212601326231,494.51000000000005,27.5334433008304,494.413,27.295138781678446,731.83,769.63,725.78,742.4133333333334,23.763645202983614,763.958,70.44156990016597,750.387,50.97007837937869,636.555,670.8299999999999,622.048,643.1443333333333,25.049658008310494,634.7746,22.926165200487603,637.9487,22.19158558152714,0.972587357758991,0.8848607292684845,0.9777839136597266,0.9450773335624008,0.052213797245794724,0.9546848963088284,0.04576918942655353,0.9526632187340549,0.04173868081378123,eco_mode,1,0
night,17.87,49.71,569.06,580.32,480.93,734.13,874.37,631.0,low,2679,off,very_bright,High Activity,16-18,888.3177000000001,1149.38,0.9805969103587727,2720.43,680.1075,166.07184436763103,5574,0,0,2000-3000,23.26,18.06,15.55,18.956666666666667,3.932433512894195,19.637999999999998,3.063277656367443,19.226000000000003,2.208021739023423,43.31,49.51,46.82,46.54666666666666,3.1090244986704945,46.676,2.3580882086978483,46.491,2.3708247510096685,575.16,563.06,529.89,556.0366666666665,23.437974172982035,561.4399999999999,18.282022590511055,562.227,13.694502587209419,457.29,501.84,537.7,498.9433333333333,40.28318549138505,487.97200000000004,32.33976762439777,485.61100000000005,22.896098381844304,714.47,731.83,769.63,738.6433333333333,28.204122630092435,730.14,23.84427184881057,745.0,51.70328057504889,613.05,636.555,670.8299999999999,640.1449999999999,29.056809442882354,630.4026,24.893795387607096,631.1862,17.541356602486072,1.0047691403232375,0.972587357758991,0.8848607292684845,0.9540724091169044,0.062061334604028955,0.9685044207048378,0.04891651430556491,0.9652101672606903,0.03564892502760724,cooling_active,1,0
evening,21.98,45.14,575.66,583.74,480.7,715.26,703.778,584.82,low,2679,maintenance_mode,,Low Activity,20-22,992.1772000000001,1159.4,0.9861582194364644,2484.558,621.1395,110.64982217638973,5626,0,1,2000-3000,17.87,23.26,18.06,19.73,3.058545405907855,18.830000000000002,2.8387585314711132,19.274,2.168538678465297,49.71,43.31,49.51,47.51,3.638681079732069,47.480000000000004,2.6097509459716193,47.160000000000004,2.2217560622174672,569.06,575.16,563.06,569.0933333333332,6.0500688701377685,560.722,17.795730386807897,562.208,13.683803727195839,480.93,457.29,501.84,480.02,22.28893671757377,489.01599999999996,31.926578739352035,484.31399999999996,22.741210854110086,734.13,714.47,731.83,726.8100000000001,10.74845105119723,735.168,20.714674025916487,744.104,51.8175684922059,680.1075,613.05,636.555,643.2375000000001,34.02453425471074,644.5181,29.65416980460002,635.0163,23.340710463813622,0.9805969103587727,1.0047691403232375,0.972587357758991,0.9859844694803338,0.016753689958313167,0.9641196102738425,0.04600073875504714,0.9657136897605632,0.035846393414961965,off,1,0
night,19.7,47.45,557.95,589.1,469.89,728.12,680.488,606.61,medium,2679,eco_mode,,High Activity,18-20,934.765,1147.0500000000002,0.9471227279797612,2485.108,621.277,112.62698585448636,6125,0,1,2000-3000,21.98,17.87,23.26,21.036666666666665,2.8161025076039707,19.344,3.181953802304493,19.636000000000003,2.2973327529502066,45.14,49.71,43.31,46.05333333333334,3.2963060133023516,46.898,2.7703916690604973,46.762,2.1878594307882184,575.66,569.06,575.16,573.2933333333333,3.674688195401336,562.566,18.974975098796655,562.95,14.237212586113742,480.7,480.93,457.29,472.97333333333336,13.582651925649326,491.692,30.16562729332913,484.85599999999994,22.565889302218576,715.26,734.13,714.47,721.2866666666667,11.129664565175608,733.064,22.374375522011324,744.164,51.780020642886804,621.1395,680.1075,613.05,638.099,36.604583821564944,644.3363999999999,29.828541770845113,634.77325,23.485352281617793,0.9861582194364644,0.9805969103587727,1.0047691403232375,0.9905080900394916,0.012659589490223548,0.9657944714291901,0.04676866785411266,0.9674990299661388,0.03642963650437886,maintenance_mode,1,0
